date,nav_bh,nav_ma20,nav_mom60,dd_bh,dd_ma20,dd_mom60
2020-08-28,1.5114555929978126,1.5291739478558881,1.2697183932773919,-0.019886109933154872,-0.053713331655543595,-0.019886109933155205
2020-08-31,1.4866294196901821,1.5269948749801934,1.2488628358733733,-0.03598481465775383,-0.055061790157934554,-0.03598481465775416
2020-09-01,1.5092648438404273,1.5269948749801934,1.2678780252817485,-0.021306716458912578,-0.055061790157934554,-0.02130671645891291
2020-09-02,1.5041535767229453,1.5269948749801934,1.263584237292153,-0.024621153165418797,-0.055061790157934554,-0.02462115316541924
2020-09-03,1.5085348127196703,1.5269948749801934,1.267264752919673,-0.021780110215864346,-0.055061790157934554,-0.02178011021586468
2020-09-04,1.4975822473639488,1.5269948749801934,1.2580639045784063,-0.028882377385828772,-0.055061790157934554,-0.028882377385829106
2020-09-07,1.4953916293655865,1.5269948749801934,1.2562236467646464,-0.030302898860605887,-0.055061790157934554,-0.03030289886060633
2020-09-08,1.5041535767229453,1.5269948749801934,1.263584237292153,-0.024621153165418797,-0.055061790157934554,-0.02462115316541924
2020-09-09,1.4939311736470038,1.5269948749801934,1.2549967714948453,-0.031249941527450975,-0.055061790157934554,-0.031249941527451308
2020-09-10,1.5070743570010878,1.5269948749801934,1.266037877649872,-0.022727152882709212,-0.055061790157934554,-0.022727152882709656
2020-09-11,1.5078043881218448,1.5269948749801934,1.2666511500119475,-0.022253759125757444,-0.055061790157934554,-0.022253759125757888
2020-09-14,1.5267891320322133,1.5269948749801934,1.2825995368824117,-0.009942969915596955,-0.055061790157934554,-0.0099429699155974
2020-09-15,1.53263029911143,1.5306608614908634,1.2875064870521997,-0.006155224503119117,-0.052793196603720616,-0.006155224503119561
2020-09-16,1.5559957543824323,1.5539962920346637,1.3071349488226507,0.0,-0.038352715941178506,0.0
2020-09-17,1.5392018907884717,1.5372240086396434,1.2930270401297128,-0.010793000910613637,-0.04873177595371447,-0.010793000910613748
2020-09-18,1.537741566228912,1.5357655606044662,1.291800275041795,-0.011731515399131198,-0.049634295862647226,-0.01173151539913142
2020-09-21,1.525328676313631,1.5233686213149773,1.2813726616126104,-0.01970897284419204,-0.057305796148384935,-0.019708972844192263
2020-09-22,1.505614032441528,1.50367931085912,1.2648111125619539,-0.032379087024501985,-0.06948997703859505,-0.03237908702450221
2020-09-23,1.5034234144431653,1.5015365678411456,1.262970854748194,-0.033786943049939566,-0.07081595382131511,-0.03378694304993968
2020-09-24,1.4669147758180792,1.5015365678411456,1.2323012868227163,-0.05725014243352422,-0.07081595382131511,-0.05725014243352433
2020-09-25,1.4698356872552443,1.5015365678411456,1.2347550373623184,-0.05537294487116684,-0.07081595382131511,-0.05537294487116695
2020-09-28,1.4939311736470038,1.5015365678411456,1.2549967714948451,-0.039887371517965176,-0.07081595382131511,-0.03988737151796529
2020-09-29,1.4975822473639488,1.5015365678411456,1.2580639045784061,-0.03754091671134896,-0.07081595382131511,-0.03754091671134896
2020-09-30,1.5041535767229453,1.5015365678411456,1.263584237292153,-0.03331768580568073,-0.07081595382131511,-0.03331768580568073
2020-10-05,1.504883870161748,1.5015365678411456,1.2641977300179952,-0.03284834426876082,-0.07081595382131511,-0.03284834426876082
2020-10-06,1.522408027194511,1.5015365678411456,1.278919131436775,-0.021586001821227385,-0.07081595382131511,-0.021586001821227385
2020-10-07,1.5304399434311127,1.5073186808786112,1.2856664496022059,-0.016424087841719448,-0.06723785435795049,-0.01642408784171956
2020-10-08,1.5508843561059271,1.5274542277039587,1.3028410506511716,-0.0032849692951339993,-0.05477753253035966,-0.0032849692951341103
2020-10-12,1.5632975083392537,1.5396798470954232,1.3132688844441225,0.0,-0.047212048787573235,0.0
2020-10-13,1.5640276706190337,1.5403989783812402,1.3138822669880814,0.0,-0.046767034438805255,0.0
2020-10-14,1.5581862412217717,1.5346457989171791,1.308975096454527,-0.00373486320414651,-0.05032722916685928,-0.00373486320414651
2020-10-15,1.5435831267851965,1.520263302378367,1.2967075557572325,-0.013071727705268432,-0.059227436204306705,-0.013071727705268321
2020-10-16,1.5370111416310863,1.513790604095912,1.2911866721340697,-0.01727368990681244,-0.06323288509486058,-0.01727368990681233
2020-10-19,1.556726047821235,1.5332076655230713,1.3077484415484928,-0.004668474180452797,-0.05121717792648428,-0.004668474180452797
2020-10-20,1.5479639693048535,1.5245779609157428,1.300387740839103,-0.010270727056780449,-0.05655743004960978,-0.010270727056780449
2020-10-21,1.5472339381840963,1.5238589588074516,1.2997744684770272,-0.0107374906150417,-0.057002364460467025,-0.0107374906150417
2020-10-22,1.5494242938644132,1.5260162234873766,1.3016145059270205,-0.009337032220689934,-0.05566740135207393,-0.009337032220689934
2020-10-23,1.5494242938644132,1.5260162234873766,1.3016145059270205,-0.009337032220689934,-0.05566740135207393,-0.009337032220689934
2020-10-26,1.5494242938644132,1.5260162234873766,1.3016145059270205,-0.009337032220689934,-0.05566740135207393,-0.009337032220689934
2020-10-27,1.5406623465070544,1.517386648057574,1.2942539153995138,-0.01493920123723358,-0.061007573537288806,-0.01493920123723358
2020-10-28,1.533360330232187,1.5101949476668277,1.2881197594142753,-0.019607926997038838,-0.06545795683869993,-0.019607926997038838
2020-10-29,1.5165667289562719,1.5080429198664025,1.274012071085104,-0.030345333752296755,-0.06678967925020474,-0.030345333752296644
2020-10-30,1.5041535767229453,1.5080429198664025,1.263584237292153,-0.03828199143841915,-0.06678967925020474,-0.03828199143841904
2020-11-02,1.5099947438021617,1.5080429198664025,1.2617836297540117,-0.03454729595384076,-0.06678967925020474,-0.03965243960061937
2020-11-03,1.5275190319939476,1.5080429198664025,1.2617836297540117,-0.023342706341401342,-0.06678967925020474,-0.03965243960061937
2020-11-04,1.550154456144193,1.5080429198664025,1.2617836297540117,-0.008870184802644787,-0.06678967925020474,-0.03965243960061937
2020-11-05,1.5486940004256102,1.5044731777650502,1.2587968167882846,-0.00980396349851953,-0.06899871463474949,-0.04192571251157351
2020-11-06,1.5581862412217717,1.513694380708167,1.2665122224753422,-0.00373486320414651,-0.06329243025591536,-0.036053492541100685
2020-11-09,1.5786311785326772,1.5335555410128445,1.2831301095462104,0.0,-0.0510019048774778,-0.023405565486751434
2020-11-10,1.5640276706190335,1.5193690161400688,1.2712602054395339,-0.00925074083942623,-0.05978084031256525,-0.032439787505659456
2020-11-11,1.5881234193288385,1.5427767439559614,1.290845515233268,0.0,-0.04529562049864366,-0.017533345516278498
2020-11-12,1.5888535816086184,1.5434860574582046,1.2914389997778413,0.0,-0.04485668161154677,-0.017081642529272134
2020-11-13,1.5954250421266376,1.5498698789783918,1.2967803606789998,0.0,-0.04090623162767548,-0.013016315646215193
2020-11-16,1.6472673509451472,1.6002319021213922,1.3389184029893342,0.0,-0.009741097564348156,0.0
2020-11-17,1.6589499474216258,1.6115809181572807,1.3484141557025053,0.0,-0.0027180753707992666,0.0
2020-11-18,1.66990264393637,1.6222208755188414,1.357316637086316,0.0,0.0,0.0
2020-11-19,1.6669818636582276,1.6193834940959118,1.3549425923004168,-0.0017490721921712415,-0.0017490721921712415,-0.0017490721921712415
2020-11-20,1.6647915079779108,1.6172556810031402,1.3531622452743035,-0.0030607388861969564,-0.0030607388861970675,-0.0030607388861970675
2020-11-23,1.6859664764095732,1.637826027396103,1.3703735102821384,0.0,0.0,0.0
2020-11-24,1.6779346913319944,1.6300235788714297,1.3638451802918334,-0.004763905563937021,-0.004763905563937132,-0.004763905563937021
2020-11-25,1.6640612145391078,1.6165462400869393,1.3525686541221238,-0.01299270310351286,-0.01299270310351297,-0.01299270310351286
2020-11-26,1.677204266734169,1.6293140105412713,1.3632514825320476,-0.005197143477054356,-0.005197143477054467,-0.005197143477054245
2020-11-27,1.674283748774072,1.626476883946257,1.3608776509613614,-0.006929394978469894,-0.006929394978470005,-0.006929394978469783
2020-11-30,1.6545688425839236,1.6073249097298647,1.3448531418274599,-0.01862292890456152,-0.01862292890456163,-0.01862292890456141
2020-12-01,1.6691724816565898,1.6215115620165979,1.3567231525417425,-0.009961049040991488,-0.009961049040991599,-0.009961049040991377
2020-12-02,1.6852363141297932,1.6371167138938596,1.3697800257375654,-0.0004330823239943049,-0.00043308232399452695,-0.00043308232399408286
2020-12-03,1.6852363141297932,1.6371167138938596,1.3697800257375654,-0.0004330823239943049,-0.00043308232399452695,-0.00043308232399408286
2020-12-04,1.7129827430794753,1.6640708818070098,1.3923326516465593,0.0,0.0,0.0
2020-12-07,1.7290465755526785,1.6796760336842713,1.405389524842382,0.0,0.0,0.0
2020-12-08,1.7531421931034608,1.703083634086206,1.4249747280285097,0.0,0.0,0.0
2020-12-09,1.7531421931034608,1.703083634086206,1.4249747280285097,0.0,0.0,0.0
2020-12-10,1.731967224671798,1.6825132876932434,1.4077634630206746,-0.012078294912392762,-0.012078294912392762,-0.012078294912392873
2020-12-11,1.7341577115111375,1.6846412281999723,1.409543916654394,-0.010828831607045175,-0.010828831607045064,-0.010828831607045175
2020-12-14,1.7268560887133384,1.677548093177542,1.403609071208662,-0.014993709291537871,-0.01499370929153776,-0.014993709291537871
2020-12-15,1.709332062839598,1.660524441709752,1.3893653355312992,-0.024989490548002147,-0.024989490548002036,-0.024989490548002258
2020-12-16,1.7414597277860047,1.6917347454642753,1.4154790819229446,-0.006663729481506286,-0.006663729481506175,-0.0066637294815063974
2020-12-17,1.7319672246717976,1.682513287693243,1.4077634630206741,-0.012078294912393095,-0.012078294912392984,-0.012078294912393095
2020-12-18,1.7261257952745357,1.6768386522613412,1.4030154800564822,-0.015410271873669279,-0.015410271873669168,-0.01541027187366939
2020-12-21,1.7429200523455646,1.6931533724687613,1.416666051012091,-0.005830753944607636,-0.005830753944607636,-0.005830753944607858
2020-12-22,1.7232054084734616,1.6740016530802844,1.4006417550934023,-0.01707607332010197,-0.01707607332010197,-0.01707607332010208
2020-12-23,1.7253957641537783,1.6761294661730557,1.4024221021195153,-0.01582668482843652,-0.01582668482843641,-0.01582668482843652
2020-12-24,1.7348878737909168,1.6853505417022148,1.4101374011989667,-0.010412343838596239,-0.010412343838596128,-0.010412343838596239
2020-12-25,1.7370784917892792,1.6874786096229013,1.4119179614402926,-0.009162805719566403,-0.009162805719566292,-0.009162805719566292
2020-12-28,1.7524121619827027,1.70237444799792,1.424381350091542,-0.00041641295476768647,-0.00041641295476757545,-0.00041641295476768647
2020-12-29,1.7509519685821657,1.7009559484073915,1.4231944876100022,-0.0012493136779839764,-0.0012493136779839764,-0.0012493136779839764
2020-12-30,1.775777879571751,1.7250729897255273,1.4433732819483096,0.0,0.0,0.0
2020-12-31,1.785269858049867,1.734293937840729,1.4510884744201547,0.0,0.0,0.0
2021-01-04,1.8159369361186684,1.7640853597628512,1.476015038507441,0.0,0.0,0.0
2021-01-05,1.8195880098356136,1.7676321821019818,1.47898267444552,0.0,0.0,0.0
2021-01-06,1.8393022602306481,1.7867835192485857,1.4950066505413895,0.0,0.0,0.0
2021-01-07,1.8823827528508217,1.8286339077786276,1.530022984924452,0.0,0.0,0.0
2021-01-08,1.9159700865616744,1.8612622014678488,1.5573231673672123,0.0,0.0,0.0
2021-01-11,1.9320344436709689,1.8768678630009412,1.5703804669934605,0.0,0.0,0.0
2021-01-12,1.9291135322338038,1.8740303541640537,1.568006315599955,-0.0015118319690073934,-0.0015118319690073934,-0.0015118319690072823
2021-01-13,1.9758445739348316,1.9194270553773953,1.6059898594906707,0.0,0.0,0.0
2021-01-14,1.9575903857813113,1.901694090407362,1.5911526392687347,-0.009238676156175463,-0.009238676156175463,-0.009238676156175463
2021-01-15,1.9641617151403077,1.9080777845135917,1.5964938935622872,-0.005912843018445413,-0.005912843018445524,-0.005912843018445413
2021-01-18,1.9627012594217252,1.906659030095148,1.5953068178655345,-0.006651998181684826,-0.006651998181684937,-0.006651998181684826
2021-01-19,2.014543437081212,1.9570209258241904,1.6374447535682624,0.0,0.0,0.0
2021-01-20,2.018194510798157,1.9605677481633208,1.640412389506341,0.0,0.0,0.0
2021-01-21,2.088290876611164,2.0286626088623967,1.6973875454310048,0.0,0.0,0.0
2021-01-22,2.0509866273539337,1.9924235310273042,1.6670662100317761,-0.017863531213509254,-0.017863531213509254,-0.017863531213509254
2021-01-25,2.023381587830802,1.965606715360502,1.6446285071224322,-0.031082494066006494,-0.031082494066006494,-0.031082494066006494
2021-01-26,1.9823473071249174,1.9257441119837733,1.6112753580061,-0.050732189980243314,-0.050732189980243425,-0.050732189980243425
2021-01-27,1.9853313060520368,1.928642906934291,1.6137007876582619,-0.04930327078103591,-0.049303270781036024,-0.049303270781036024
2021-01-28,1.9450430578676876,1.889505034148681,1.5809540226068717,-0.06859572119375246,-0.06859572119375257,-0.06859572119375246
2021-01-29,1.9129611674202287,1.8583391978653776,1.5548774822698437,-0.0839584710897443,-0.08395847108974441,-0.0839584710897443
2021-02-01,1.9510115803580168,1.8556910645084195,1.5858053083416204,-0.0657376315678404,-0.08526383026844153,-0.0657376315678404
2021-02-02,2.0062219217223265,1.8556910645084195,1.6306809273755212,-0.039299580249096855,-0.08526383026844153,-0.03929958024909708
2021-02-03,2.0047297255202325,1.851666471015237,1.6294680526380307,-0.04001413405901222,-0.0872476956364927,-0.04001413405901233
2021-02-04,1.9927920247444597,1.8406402264366692,1.619764948130501,-0.04573062734520861,-0.09268292401325617,-0.04573062734520872
2021-02-05,2.011444149373075,1.8578682414395602,1.6349256158301153,-0.036798861738453925,-0.0841906222733666,-0.036798861738454036
2021-02-17,2.0972441849827494,1.937117352742641,1.7046649004635537,0.0,-0.045125914836617875,0.0
2021-02-18,2.094259792578562,1.9343608218842219,1.7022391509885728,-0.0014230066415523712,-0.04648470700165164,-0.0014230066415523712
2021-02-19,2.071877243024224,1.9136872038807529,1.6840463497490357,-0.012095368836954945,-0.05667546908951904,-0.012095368836955056
2021-02-22,2.0711312105026884,1.9129981317385938,1.6834399656840937,-0.01245108922796978,-0.05701513727246321,-0.01245108922796978
2021-02-23,2.0666544907373843,1.9088632143060738,1.6798012348640161,-0.014585661729045074,-0.059053385236642275,-0.014585661729044963
2021-02-24,2.036064927651042,1.8806091970143979,1.6549376758720848,-0.02917126091934341,-0.07298079592003814,-0.02917126091934341
2021-02-25,2.0524789547150504,1.8957699955908116,1.668279191376873,-0.021344786929552217,-0.0655074987289812,-0.021344786929551995
2021-02-26,1.9905537960208304,1.8385728888653006,1.6179456893280686,-0.050871705701163616,-0.09370198827871723,-0.050871705701163505
2021-03-02,1.9912999597013887,1.8359529224986675,1.618552180000617,-0.050515922771402155,-0.09499346294541999,-0.050515922771402044
2021-03-03,2.0203970642675917,1.8359529224986675,1.642202651039845,-0.036641951979373255,-0.09499346294541999,-0.036641951979373255
2021-03-04,1.980854848604778,1.797404323767424,1.6100622700533969,-0.05549632093934209,-0.11399543920447885,-0.05549632093934198
2021-03-05,1.9689174101470506,1.7948430226060554,1.60035937876108,-0.06118828496680484,-0.11525799570361239,-0.06118828496680473
2021-03-08,1.967425607422025,1.7948430226060554,1.5991468238464086,-0.06189960067134104,-0.11525799570361239,-0.061899600671340926
2021-03-09,1.9599644952525335,1.7948430226060554,1.5930823435513501,-0.0654571798139687,-0.11525799570361239,-0.06545717981396848
2021-03-10,1.9681715087845377,1.7948430226060554,1.5997531013037443,-0.06154394281907305,-0.11525799570361239,-0.06154394281907283
2021-03-11,2.009952215489026,1.7948430226060554,1.6337129543078377,-0.04162222506982016,-0.11525799570361239,-0.04162222506981983
2021-03-12,2.0181593601800527,1.7948430226060554,1.640383818667838,-0.037708925536177995,-0.11525799570361239,-0.03770892553617766
2021-03-15,2.01293647673419,1.7948430226060554,1.6361385971752118,-0.04019928096701464,-0.11525799570361239,-0.040199280967014306
2021-03-16,2.0196512940641007,1.7948430226060554,1.6415964801901155,-0.03699754729289517,-0.11525799570361239,-0.03699754729289484
2021-03-17,2.0024912344785566,1.7948430226060554,1.6276485806203853,-0.04517974167370131,-0.11525799570361239,-0.04517974167370087
2021-03-18,2.01293647673419,1.7948430226060554,1.6361385971752118,-0.04019928096701464,-0.11525799570361239,-0.040199280967014306
2021-03-19,1.9816007499672896,1.7948430226060554,1.6106685475107323,-0.05514066308707444,-0.11525799570361239,-0.05514066308707399
2021-03-22,1.9905537960208295,1.7948430226060554,1.6179456893280686,-0.05087170570116395,-0.11525799570361239,-0.050871705701163505
2021-03-23,1.9935384507430627,1.7948430226060554,1.6203716520182623,-0.049448573982118216,-0.11525799570361239,-0.04944857398211777
2021-03-24,1.9622025928171394,1.7948430226060554,1.5949014957461765,-0.06439001864092464,-0.11525799570361239,-0.06439001864092408
2021-03-25,1.9689174101470497,1.7948430226060554,1.60035937876108,-0.061188284966805284,-0.11525799570361239,-0.06118828496680473
2021-03-26,2.004729725520231,1.7948430226060554,1.6294680526380307,-0.04411239288441715,-0.11525799570361239,-0.044112392884416485
2021-03-29,2.021143096789126,1.806980332182795,1.6428090351047873,-0.036286231588359086,-0.10927508384645257,-0.03628623158835842
2021-03-30,2.0278583075961047,1.8129839911389318,1.64826723794251,-0.03308431029799963,-0.10631566667678172,-0.033084310297998853
2021-03-31,2.0106983791695834,1.7976423494621754,1.6343194449803862,-0.041266442140059145,-0.11387810786820263,-0.04126644214005837
2021-04-01,2.0256200788724756,1.8109829278352252,1.6464479791400777,-0.03415153400979054,-0.10730206199701131,-0.034151534009789764
2021-04-07,2.05620924848175,1.838330832072967,1.6713112183091898,-0.01956612243573208,-0.09382130668645838,-0.019566122435731415
2021-04-08,2.0629240658116603,1.8443341392453412,1.6767691013240937,-0.016364388761612614,-0.09086206292352406,-0.016364388761611837
2021-04-09,2.0584476083644017,1.840332012637928,1.6731305837192287,-0.018498836185194545,-0.09283485356398324,-0.018498836185193768
2021-04-12,2.0465101699066746,1.8296594795827354,1.6634276924269118,-0.024190800212657293,-0.09809572494228369,-0.024190800212656516
2021-04-13,2.0465101699066746,1.8296594795827354,1.6634276924269118,-0.024190800212657293,-0.09809572494228369,-0.024190800212656516
2021-04-14,2.0577017070018893,1.8396651478850314,1.672524306261893,-0.018854494037462532,-0.09316357493439897,-0.018854494037461866
2021-04-15,2.074861241951342,1.8550064377780249,1.6864717794011976,-0.010672549811643228,-0.08560130714971481,-0.010672549811642562
2021-04-16,2.077845765514552,1.8576747176183905,1.6888976354837846,-0.009249480631344231,-0.08428601705233296,-0.009249480631343676
2021-04-19,2.0815764527583207,1.8610100967341614,1.69192998223892,-0.007470628521283773,-0.08264188998004407,-0.007470628521283329
2021-04-20,2.077845765514552,1.8576747176183905,1.6888976354837844,-0.009249480631344231,-0.08428601705233296,-0.009249480631343898
2021-04-21,2.05919377204496,1.8409991119133327,1.6737370743917765,-0.018143053255433084,-0.09250601658907642,-0.01814305325543275
2021-04-22,2.057701707001889,1.839665147885031,1.6725243062618924,-0.018854494037462755,-0.0931635749343992,-0.01885449403746231
2021-04-23,2.07635317583539,1.856340284545072,1.687684440923475,-0.009961171568360516,-0.0849438066066378,-0.009961171568359961
2021-04-26,2.106943525875869,1.8836892441341022,1.7125486395610445,0.0,-0.07146253107587486,0.0
2021-04-27,2.107689164920336,1.8843558743644904,1.7131547038031676,0.0,-0.07113392530995011,0.0
2021-04-28,2.0950058251000963,1.8730164765564015,1.702845535053515,-0.0060176519533037265,-0.07672351805866628,-0.0060176519533037265
2021-04-29,2.097989955186238,1.8756844046130048,1.7052710713132833,-0.0046018216991046135,-0.07540840136802085,-0.0046018216991045024
2021-05-03,2.0629240658116603,1.8443341392453414,1.6767691013240935,-0.02123894730481657,-0.09086206292352395,-0.02123894730481657
2021-05-04,2.0450179737045806,1.8417059630969168,1.6743797053547067,-0.029734551118273833,-0.09215758448385791,-0.022633681804907213
2021-05-05,2.0256200788724756,1.8417059630969168,1.6743797053547067,-0.03893794560117814,-0.09215758448385791,-0.022633681804907213
2021-05-06,2.0435259086615094,1.8417059630969168,1.6867946921672234,-0.0304424662453735,-0.09215758448385791,-0.015386825006186267
2021-05-07,2.0800839942381812,1.8417059630969168,1.716970959786417,-0.013097363283735564,-0.09215758448385791,0.0
2021-05-10,2.0659087205338933,1.8265307475244414,1.7052702143527207,-0.019822868135312532,-0.09963798832537452,-0.006814760242160212
2021-05-11,1.9883156984562231,1.823927941209219,1.641222336498529,-0.05663713058401809,-0.10092100419201089,-0.044117591422344504
2021-05-12,1.9308671283682843,1.823927941209219,1.5938023636534562,-0.0838937920709647,-0.10092100419201089,-0.0717359809907806
2021-05-13,1.9025159251645942,1.823927941209219,1.59153119528525,-0.09734511291824988,-0.10092100419201089,-0.0730587572178687
2021-05-14,1.9241523110383738,1.823927941209219,1.59153119528525,-0.08707965905821768,-0.10092100419201089,-0.0730587572178687
2021-05-17,1.887594356620725,1.823927941209219,1.59153119528525,-0.10442469979102931,-0.10092100419201089,-0.0730587572178687
2021-05-18,1.9741402935929122,1.823927941209219,1.59153119528525,-0.06336269766442137,-0.10092100419201089,-0.0730587572178687
2021-05-19,1.9607105277740684,1.823927941209219,1.59153119528525,-0.06973449386775354,-0.10092100419201089,-0.0730587572178687
2021-05-20,1.9472812865913156,1.823927941209219,1.59153119528525,-0.0761060411557809,-0.10092100419201089,-0.0730587572178687
2021-05-21,1.9748863261144474,1.823927941209219,1.59153119528525,-0.06300874010087176,-0.10092100419201089,-0.0730587572178687
2021-05-24,1.971901802551237,1.823927941209219,1.59153119528525,-0.0644247570415496,-0.10092100419201089,-0.0730587572178687
2021-05-25,2.0054754957237213,1.823927941209219,1.59153119528525,-0.04849560879176329,-0.10092100419201089,-0.0730587572178687
2021-05-26,2.006967560766792,1.8226858383454145,1.59153119528525,-0.047787693664663844,-0.10153328090001457,-0.0730587572178687
2021-05-27,1.9927920247444584,1.809811913891453,1.59153119528525,-0.05451332297389333,-0.1078792964462767,-0.0730587572178687
2021-05-28,2.0263663737120563,1.8072329319141576,1.59153119528525,-0.03858386357997601,-0.10915056844884086,-0.0730587572178687
2021-05-31,2.0457645308622068,1.8219580445327093,1.604498796568219,-0.029380344639419298,-0.10189203637247501,-0.065506153483335
2021-06-01,2.054717576915747,1.829931628019096,1.6115206954240322,-0.02513254273269061,-0.09796157329224009,-0.06141645189823253
2021-06-02,2.054717576915747,1.829931628019096,1.6115206954240322,-0.02513254273269061,-0.09796157329224009,-0.06141645189823253
2021-06-03,2.0532251183956074,1.828602444349188,1.6103501560665616,-0.025840644546268887,-0.09861677522877765,-0.06209819863995747
2021-06-04,2.0435259086615094,1.8199643274329649,1.6027430389662058,-0.0304424662453735,-0.10287481048732028,-0.06652874363956651
2021-06-07,2.0487483986303037,1.8246154773906413,1.606839052336077,-0.02796463884287237,-0.10058209313877864,-0.06414313930157556
2021-06-08,2.0368110913315993,1.813984110615616,1.5974765891072498,-0.03362833323262626,-0.10582267219247699,-0.06959603480657106
2021-06-09,2.021889653946753,1.8006950773621877,1.5857736643737939,-0.04070785787657927,-0.11237330963971637,-0.07641206431874847
2021-06-10,2.053225118395608,1.8286024443491877,1.6103501560665614,-0.025840644546268776,-0.09861677522877776,-0.06209819863995758
2021-06-11,2.0606855747699857,1.8352467273554312,1.6162014126965187,-0.02230100668194457,-0.09534157166500268,-0.05869030370929129
2021-06-15,2.071877243024223,1.845214027941562,1.6249790691543449,-0.016991083169261678,-0.0904283344699226,-0.05357801196795742
2021-06-16,2.069639145459617,1.8432207780827599,1.6232237230258733,-0.018052955859910957,-0.09141087826507832,-0.05460036247334399
2021-06-17,2.063670360651242,1.8379049778850116,1.618542388543074,-0.020884865283614107,-0.09403122537184994,-0.05732687013855309
2021-06-18,2.0591937720449605,1.8339181277367005,1.6150313876809748,-0.023008797351391608,-0.09599648570192854,-0.05937175088745994
2021-06-21,2.009952215489026,1.7900635937769267,1.5764110982765809,-0.04637161449515936,-0.11761394627333721,-0.08186501973645555
2021-06-22,2.012190444212655,1.7875127531557946,1.5781665472734379,-0.04530967957568388,-0.11887134639989771,-0.08084260931835774
2021-06-23,2.045017973704581,1.7875127531557946,1.60391326971852,-0.02973455111827361,-0.11887134639989771,-0.06584717663597561
2021-06-24,2.0397958772128555,1.7804010085898843,1.5998175649538051,-0.03221219183429591,-0.12237697840338713,-0.06823260123583286
2021-06-25,2.0435259086615103,1.7778639371526437,1.6027430389662056,-0.030442466245373057,-0.12362759120916222,-0.06652874363956662
2021-06-28,2.0472562024282106,1.7778639371526437,1.605668718715377,-0.028672616198797907,-0.12362759120916222,-0.0648247662178778
2021-06-29,2.0532251183956083,1.7805139653710038,1.6103501560665614,-0.025840644546268554,-0.12232129798584201,-0.06209819863995758
2021-06-30,2.073369439226317,1.797982699919711,1.6261494027750445,-0.016283105813335697,-0.1137103370146123,-0.05289638505165528
2021-07-01,2.063670360651242,1.7895718614298495,1.618542388543074,-0.020884865283614107,-0.11785633864796319,-0.05732687013855309
2021-07-02,2.063670360651242,1.7895718614298495,1.618542388543074,-0.020884865283614107,-0.11785633864796319,-0.05732687013855309
2021-07-05,2.083068780119438,1.806393765886306,1.6337566227437854,-0.011681221885404991,-0.10956422324988346,-0.048465780139335
2021-07-06,2.0853068776840447,1.8083345973781586,1.635511968872257,-0.01061934919475549,-0.10860751833336657,-0.04744342963394854
2021-07-07,2.0741157340658987,1.7986298712270623,1.6267347238879724,-0.015929023792133234,-0.11339132324439538,-0.05255548172443725
2021-07-08,2.071877243024224,1.7966886985201094,1.6249790691543446,-0.016991083169261234,-0.11434819635797899,-0.05357801196795753
2021-07-09,2.055463478278261,1.78245502433959,1.6121057079318035,-0.024778647397966314,-0.12136448093794727,-0.06107572830914865
2021-07-12,2.074115734065899,1.7799150259299061,1.6098084572980007,-0.015929023792133012,-0.12261653655261062,-0.062413695396308144
2021-07-13,2.0912751378563295,1.7921040936943153,1.6098084572980007,-0.0077876886863567085,-0.1166081112426749,-0.062413695396308144
2021-07-14,2.0964981524612147,1.7965799207557103,1.6115350191660427,-0.005309612368550765,-0.11440181678945138,-0.06140810944961461
2021-07-15,2.1158961784523425,1.813202928010472,1.6264458828606738,0.0,-0.1062077449008374,-0.0527237088139243
2021-07-16,2.0875448440896296,1.7889074436653583,1.6046527951291345,-0.01339920864333255,-0.11818385381070573,-0.06541646148240865
2021-07-19,2.063670360651243,1.7684483664591775,1.5863009706449147,-0.02468259942664075,-0.12826886110408386,-0.07610495005562412
2021-07-20,2.047256202428212,1.765928327536973,1.5736837447458631,-0.03244014367204762,-0.12951107797701067,-0.08345348779712503
2021-07-21,2.0450124650256263,1.765928327536973,1.5714412454096003,-0.03350056309405669,-0.12951107797701067,-0.08475956657701411
2021-07-22,2.0592242009382455,1.765928327536973,1.5714412454096003,-0.026783912221793993,-0.12951107797701067,-0.08475956657701411
2021-07-23,2.0592242009382455,1.765928327536973,1.5714412454096003,-0.026783912221793993,-0.12951107797701067,-0.08475956657701411
2021-07-26,2.041272334332218,1.765928327536973,1.5714412454096003,-0.03526819740971765,-0.12951107797701067,-0.08475956657701411
2021-07-27,2.0405242032663184,1.765928327536973,1.5714412454096003,-0.035621773862815065,-0.12951107797701067,-0.08475956657701411
2021-07-28,2.0083608630657173,1.765928327536973,1.5714412454096003,-0.050822585948088084,-0.12951107797701067,-0.08475956657701411
2021-07-29,2.0420202030800727,1.765928327536973,1.5714412454096003,-0.03491474493153335,-0.12951107797701067,-0.08475956657701411
2021-07-30,2.035288597395247,1.765928327536973,1.564021619322207,-0.03809618915993096,-0.12951107797701067,-0.08908091286717867
2021-08-02,2.062964331631654,1.765928327536973,1.5617928885146728,-0.02501627790613281,-0.12951107797701067,-0.09037897256634297
2021-08-03,2.0711923306073023,1.7704551698751343,1.5617928885146728,-0.021127618784083424,-0.12727963627823558,-0.09037897256634297
2021-08-04,2.083160329117336,1.7806854148031532,1.5685918625088042,-0.0154713873338298,-0.12223678445885111,-0.08641910710945877
